,name,real_rent,age,route_1,route_2,route_3,room_number,DK,K,L,S,convenience,new,old,far,near,very far,very near,世田谷区,中央区,中野区,北区,千代田区,台東区,品川区,墨田区,大田区,文京区,新宿区,板橋区,江戸川区,江東区,渋谷区,港区,目黒区,練馬区,荒川区,葛飾区,豊島区,足立区
981,ＪＲ常磐線 亀有駅 3階建 新築,56000.0,0.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
982,ＪＲ常磐線 亀有駅 3階建 新築,58000.0,0.0,8.0,23.0,4.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
983,ＪＲ常磐線 亀有駅 3階建 新築,58000.0,0.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
984,ＪＲ常磐線 亀有駅 3階建 新築,59000.0,0.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
985,ＪＲ常磐線 亀有駅 3階建 新築,59000.0,0.0,8.0,23.0,4.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
986,ＪＲ常磐線 亀有駅 3階建 新築,60000.0,0.0,8.0,23.0,4.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
987,ＪＲ常磐線 亀有駅 3階建 新築,60000.0,0.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
988,ＪＲ常磐線 亀有駅 3階建 新築,62000.0,0.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
989,ＪＲ常磐線 亀有駅 3階建 新築,62000.0,0.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
990,ＪＲ常磐線 亀有駅 3階建 新築,65000.0,0.0,8.0,23.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
991,Ａｌｆａ東金町,60000.0,3.0,5.0,7.0,27.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
992,Ｓ・Ｂｒｉｓａ,73000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
993,Ｓ・Ｂｒｉｓａ,73000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
994,Ｓ・Ｂｒｉｓａ,73000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
995,Ｓ・Ｂｒｉｓａ,74000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
996,Ｓ・Ｂｒｉｓａ,75000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
997,Ｓ・Ｂｒｉｓａ,75000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
998,Ｓ・Ｂｒｉｓａ,75000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
999,Ｓ・Ｂｒｉｓａ,76000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000,Ｓ・Ｂｒｉｓａ,76000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1001,Ｓ・Ｂｒｉｓａ,76000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1002,Ｓ・Ｂｒｉｓａ,86000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1003,Ｓ・Ｂｒｉｓａ,88000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1004,Ｓ・Ｂｒｉｓａ,89000.0,0.0,4.0,,,1.0,1.0,0.0,1.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1005,Ｓ・Ｂｒｉｓａ,114000.0,0.0,4.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1006,第２美晴荘,55000.0,52.0,21.0,4.0,17.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1007,ラ・グランシューズ,84000.0,4.0,8.0,7.0,18.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1008,東急東横線 田園調布駅 2階建 築30年,62000.0,30.0,20.0,23.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1009,ＪＲ中央線 高円寺駅 4階建 築10年,125000.0,10.0,8.0,19.0,20.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1010,京成本線 堀切菖蒲園駅 2階建 築5年,100500.0,5.0,8.0,20.0,20.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1011,ＪＲ総武線 小岩駅 2階建 築1年,97000.0,1.0,9.0,15.0,17.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1012,(仮称)西尾久4丁目新築,79000.0,0.0,9.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1013,ディアコート,69000.0,7.0,4.0,16.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1014,ＪＲ埼京線 赤羽駅 2階建 新築,128000.0,0.0,12.0,12.0,6.0,1.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1015,ＪＲ埼京線 赤羽駅 2階建 新築,145000.0,0.0,12.0,12.0,6.0,2.0,1.0,0.0,1.0,0.0,3,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1016,カーサ八雲,126000.0,2.0,9.0,15.0,20.0,1.0,1.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1017,カーサ八雲,133000.0,2.0,9.0,15.0,20.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1018,ミハス新大塚,86000.0,2.0,5.0,12.0,12.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1019,ミハス新大塚,145000.0,2.0,5.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1020,ミハス新大塚,153000.0,2.0,5.0,12.0,12.0,2.0,1.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1021,モンテオーロ鷺宮,124000.0,6.0,3.0,7.0,17.0,1.0,1.0,0.0,1.0,1.0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1022,東京メトロ千代田線 町屋駅 2階建 築18年,74000.0,18.0,3.0,4.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1023,デュオメゾン押上,150000.0,5.0,7.0,7.0,7.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1024,ＪＲ常磐線 南千住駅 3階建 築6年,61000.0,6.0,8.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1025,東武伊勢崎線 曳舟駅 3階建 新築,176000.0,0.0,3.0,8.0,12.0,2.0,1.0,0.0,1.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1026,東武伊勢崎線 曳舟駅 3階建 新築,179000.0,0.0,3.0,8.0,12.0,2.0,1.0,0.0,1.0,0.0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1027,ヤマダハイツ,69000.0,20.0,4.0,25.0,15.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1028,プレシャスアース綾瀬,90000.0,5.0,12.0,17.0,,1.0,1.0,0.0,0.0,0.0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1029,ラ・ベルメール,68000.0,6.0,9.0,19.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1030,パガール,60000.0,16.0,8.0,17.0,19.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1031,パガール,61000.0,16.0,8.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1032,パガール,63000.0,16.0,8.0,17.0,19.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1033,京成本線 堀切菖蒲園駅 2階建 築2年,70000.0,2.0,7.0,,,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1034,ドルチェＫ,58000.0,15.0,4.0,19.0,25.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1035,プランドール,71000.0,20.0,10.0,9.0,23.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1036,プランドール,71000.0,20.0,10.0,9.0,23.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1037,東京メトロ千代田線 町屋駅 2階建 築20年,71000.0,20.0,9.0,10.0,2.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1038,do La Tour,57000.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1039,do La Tour,57500.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1040,do La Tour,59000.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1041,do La Tour,59200.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1042,do La Tour,68000.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1043,do La Tour,68500.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1044,do La Tour,74000.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1045,do La Tour,76000.0,3.0,4.0,16.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1046,メイプルアベニュー,101300.0,7.0,7.0,23.0,39.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1047,新小岩フェリーチェ,70000.0,2.0,9.0,3.0,8.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1048,メゾンシエール,94000.0,29.0,16.0,15.0,19.0,3.0,1.0,0.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1049,ディアマンテ西新井,79500.0,11.0,3.0,9.0,10.0,1.0,0.0,1.0,0.0,1.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1050,ディアマンテ西新井,91500.0,11.0,3.0,9.0,10.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1051,A-lyric,106000.0,2.0,6.0,13.0,14.0,2.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,サンフレールＢ,117800.0,6.0,5.0,,,1.0,1.0,0.0,1.0,0.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1053,ＪＲ総武線 新小岩駅 1階建 築26年,70000.0,26.0,12.0,40.0,43.0,1.0,1.0,0.0,1.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1054,ＢＥＳＴ　ＦＲＩＥＮＤ,90500.0,15.0,8.0,,,1.0,0.0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1055,京成押上線 京成立石駅 3階建 築2年,78000.0,2.0,3.0,18.0,19.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1056,ハーモニーテラス鎌倉VII,62000.0,0.0,9.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1057,ハーモニーテラス鎌倉VII,65500.0,0.0,9.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1058,ハーモニーテラス鎌倉VII,66500.0,0.0,9.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1059,ハーモニーテラス鎌倉VII,67000.0,0.0,9.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1060,Ｈａｒｍｏｎｙ　Ｔｅｒｒａｃｅ京成高砂,62500.0,0.0,9.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1061,Ｈａｒｍｏｎｙ　Ｔｅｒｒａｃｅ京成高砂,64000.0,0.0,9.0,,,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1062,Ｈａｒｍｏｎｙ　Ｔｅｒｒａｃｅ京成高砂,64000.0,0.0,9.0,,,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1063,Ｈａｒｍｏｎｙ　Ｔｅｒｒａｃｅ京成高砂,65500.0,0.0,9.0,,,1.0,0.0,0.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1064,Ｈａｒｍｏｎｙ　Ｔｅｒｒａｃｅ京成高砂,67000.0,0.0,9.0,,,1.0,0.0,1.0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1065,チェルシーハイツ西日暮里,67000.0,6.0,5.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1066,チェルシーハイツ西日暮里,67000.0,6.0,5.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1067,チェルシーハイツ西日暮里,71000.0,6.0,5.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1068,チェルシーハイツ西日暮里,72000.0,6.0,5.0,9.0,10.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1069,サン・パラソル青戸,76000.0,12.0,10.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1070,サン・パラソル青戸,80000.0,12.0,10.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1071,京成押上線 青砥駅 3階建 築12年,76000.0,12.0,10.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1072,京成押上線 青砥駅 3階建 築12年,80000.0,12.0,10.0,10.0,18.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1073,東急東横線 都立大学駅 2階建 築9年,142000.0,9.0,9.0,14.0,8.0,1.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1074,２１０アパートメントＢ,61000.0,17.0,8.0,,,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1075,２１０アパートメントＢ,61000.0,17.0,8.0,,,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1076,２１０アパートメントＢ,62000.0,17.0,8.0,,,1.0,0.0,1.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1077,リバーサイド佃,61000.0,7.0,4.0,15.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1078,リバーサイド佃,62000.0,7.0,4.0,15.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1079,オークコート,72000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1080,オークコート,75000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1081,オークコート,75000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1082,オークコート,77000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1083,オークコート,78000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1084,オークコート,79000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1085,オークコート,79000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1086,オークコート,80000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1087,オークコート,81000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1088,オークコート,83000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1089,オークコート,85000.0,0.0,10.0,15.0,19.0,1.0,0.0,1.0,0.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1090,オークコート,105000.0,0.0,10.0,15.0,19.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1091,オークコート,107000.0,0.0,10.0,15.0,19.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1092,オークコート,109000.0,0.0,10.0,15.0,19.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1093,オークコート,111000.0,0.0,10.0,15.0,19.0,1.0,1.0,0.0,1.0,0.0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1094,ＪＲ総武線 小岩駅 3階建 築2年,70000.0,2.0,18.0,5.0,20.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1095,フランシール,64000.0,4.0,15.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1096,フランシール,64000.0,4.0,15.0,9.0,20.0,1.0,0.0,1.0,0.0,0.0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1097,ベルディグリ堀切菖蒲園,63000.0,5.0,7.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1098,ベルディグリ堀切菖蒲園,72000.0,5.0,7.0,14.0,4.0,1.0,0.0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1099,ＪＲ京浜東北線 王子駅 2階建 築8年,160000.0,8.0,6.0,13.0,13.0,2.0,1.0,0.0,1.0,0.0,3,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
